timestamp,room,student,appliance,energy_kwh
2024-01-19 10:00:00,Room-4,Student_D,Heater,2.398
2024-01-19 11:00:00,Room-1,Student_A,AC,1.515
2024-01-19 11:00:00,Room-1,Student_A,Fan,0.063
2024-01-19 11:00:00,Room-1,Student_A,Light,0.098
2024-01-19 11:00:00,Room-1,Student_A,Laptop,0.1
2024-01-19 11:00:00,Room-1,Student_A,Refrigerator,0.227
2024-01-19 11:00:00,Room-1,Student_A,Heater,1.978
2024-01-19 11:00:00,Room-2,Student_B,AC,1.639
2024-01-19 11:00:00,Room-2,Student_B,Fan,0.081
2024-01-19 11:00:00,Room-2,Student_B,Light,0.042
2024-01-19 11:00:00,Room-2,Student_B,Laptop,0.111
2024-01-19 11:00:00,Room-2,Student_B,Refrigerator,0.159
2024-01-19 11:00:00,Room-2,Student_B,Heater,2.116
2024-01-19 11:00:00,Room-3,Student_C,AC,1.276
2024-01-19 11:00:00,Room-3,Student_C,Fan,0.194
2024-01-19 11:00:00,Room-3,Student_C,Light,0.046
2024-01-19 11:00:00,Room-3,Student_C,Laptop,0.131
2024-01-19 11:00:00,Room-3,Student_C,Refrigerator,0.166
2024-01-19 11:00:00,Room-3,Student_C,Heater,1.651
2024-01-19 11:00:00,Room-4,Student_D,AC,1.603
2024-01-19 11:00:00,Room-4,Student_D,Fan,0.173
2024-01-19 11:00:00,Room-4,Student_D,Light,0.028
2024-01-19 11:00:00,Room-4,Student_D,Laptop,0.062
2024-01-19 11:00:00,Room-4,Student_D,Refrigerator,0.29
2024-01-19 11:00:00,Room-4,Student_D,Heater,1.829
2024-01-19 12:00:00,Room-1,Student_A,AC,1.991
2024-01-19 12:00:00,Room-1,Student_A,Fan,0.142
2024-01-19 12:00:00,Room-1,Student_A,Light,0.039
2024-01-19 12:00:00,Room-1,Student_A,Laptop,0.126
2024-01-19 12:00:00,Room-1,Student_A,Refrigerator,0.127
2024-01-19 12:00:00,Room-1,Student_A,Heater,1.538
2024-01-19 12:00:00,Room-2,Student_B,AC,1.758
2024-01-19 12:00:00,Room-2,Student_B,Fan,0.195
2024-01-19 12:00:00,Room-2,Student_B,Light,0.061
2024-01-19 12:00:00,Room-2,Student_B,Laptop,0.09
2024-01-19 12:00:00,Room-2,Student_B,Refrigerator,0.147
2024-01-19 12:00:00,Room-2,Student_B,Heater,1.752
2024-01-19 12:00:00,Room-3,Student_C,AC,1.749
2024-01-19 12:00:00,Room-3,Student_C,Fan,0.058
2024-01-19 12:00:00,Room-3,Student_C,Light,0.035
2024-01-19 12:00:00,Room-3,Student_C,Laptop,0.105
2024-01-19 12:00:00,Room-3,Student_C,Refrigerator,0.16
2024-01-19 12:00:00,Room-3,Student_C,Heater,2.244
2024-01-19 12:00:00,Room-4,Student_D,AC,1.871
2024-01-19 12:00:00,Room-4,Student_D,Fan,0.079
2024-01-19 12:00:00,Room-4,Student_D,Light,0.095
2024-01-19 12:00:00,Room-4,Student_D,Laptop,0.076
2024-01-19 12:00:00,Room-4,Student_D,Refrigerator,0.247
2024-01-19 12:00:00,Room-4,Student_D,Heater,1.094
2024-01-19 13:00:00,Room-1,Student_A,AC,1.646
2024-01-19 13:00:00,Room-1,Student_A,Fan,0.102
2024-01-19 13:00:00,Room-1,Student_A,Light,0.056
2024-01-19 13:00:00,Room-1,Student_A,Laptop,0.105
2024-01-19 13:00:00,Room-1,Student_A,Refrigerator,0.235
2024-01-19 13:00:00,Room-1,Student_A,Heater,1.793
2024-01-19 13:00:00,Room-2,Student_B,AC,1.255
2024-01-19 13:00:00,Room-2,Student_B,Fan,0.133
2024-01-19 13:00:00,Room-2,Student_B,Light,0.037
2024-01-19 13:00:00,Room-2,Student_B,Laptop,0.115
2024-01-19 13:00:00,Room-2,Student_B,Refrigerator,0.134
2024-01-19 13:00:00,Room-2,Student_B,Heater,1.125
2024-01-19 13:00:00,Room-3,Student_C,AC,1.642
2024-01-19 13:00:00,Room-3,Student_C,Fan,0.53
2024-01-19 13:00:00,Room-3,Student_C,Light,0.062
2024-01-19 13:00:00,Room-3,Student_C,Laptop,0.124
2024-01-19 13:00:00,Room-3,Student_C,Refrigerator,0.266
2024-01-19 13:00:00,Room-3,Student_C,Heater,2.249
2024-01-19 13:00:00,Room-4,Student_D,AC,1.704
2024-01-19 13:00:00,Room-4,Student_D,Fan,0.177
2024-01-19 13:00:00,Room-4,Student_D,Light,0.062
2024-01-19 13:00:00,Room-4,Student_D,Laptop,0.059
2024-01-19 13:00:00,Room-4,Student_D,Refrigerator,0.158
2024-01-19 13:00:00,Room-4,Student_D,Heater,2.286
2024-01-19 14:00:00,Room-1,Student_A,AC,1.947
2024-01-19 14:00:00,Room-1,Student_A,Fan,0.185
2024-01-19 14:00:00,Room-1,Student_A,Light,0.079
2024-01-19 14:00:00,Room-1,Student_A,Laptop,0.052
2024-01-19 14:00:00,Room-1,Student_A,Refrigerator,0.104
2024-01-19 14:00:00,Room-1,Student_A,Heater,1.183
2024-01-19 14:00:00,Room-2,Student_B,AC,1.832
2024-01-19 14:00:00,Room-2,Student_B,Fan,0.123
2024-01-19 14:00:00,Room-2,Student_B,Light,0.033
2024-01-19 14:00:00,Room-2,Student_B,Laptop,0.08
2024-01-19 14:00:00,Room-2,Student_B,Refrigerator,0.212
2024-01-19 14:00:00,Room-2,Student_B,Heater,2.38
2024-01-19 14:00:00,Room-3,Student_C,AC,1.587
2024-01-19 14:00:00,Room-3,Student_C,Fan,0.099
2024-01-19 14:00:00,Room-3,Student_C,Light,0.064
2024-01-19 14:00:00,Room-3,Student_C,Laptop,0.081
2024-01-19 14:00:00,Room-3,Student_C,Refrigerator,0.195
2024-01-19 14:00:00,Room-3,Student_C,Heater,2.052
2024-01-19 14:00:00,Room-4,Student_D,AC,1.597
2024-01-19 14:00:00,Room-4,Student_D,Fan,0.186
2024-01-19 14:00:00,Room-4,Student_D,Light,0.09
2024-01-19 14:00:00,Room-4,Student_D,Laptop,0.138
2024-01-19 14:00:00,Room-4,Student_D,Refrigerator,0.121
2024-01-19 14:00:00,Room-4,Student_D,Heater,2.023
2024-01-19 15:00:00,Room-1,Student_A,AC,1.307
2024-01-19 15:00:00,Room-1,Student_A,Fan,0.149
2024-01-19 15:00:00,Room-1,Student_A,Light,0.078
2024-01-19 15:00:00,Room-1,Student_A,Laptop,0.127
2024-01-19 15:00:00,Room-1,Student_A,Refrigerator,0.152
2024-01-19 15:00:00,Room-1,Student_A,Heater,1.027
2024-01-19 15:00:00,Room-2,Student_B,AC,1.783
2024-01-19 15:00:00,Room-2,Student_B,Fan,0.054
2024-01-19 15:00:00,Room-2,Student_B,Light,0.072
2024-01-19 15:00:00,Room-2,Student_B,Laptop,0.105
2024-01-19 15:00:00,Room-2,Student_B,Refrigerator,0.164
2024-01-19 15:00:00,Room-2,Student_B,Heater,1.031
2024-01-19 15:00:00,Room-3,Student_C,AC,1.559
2024-01-19 15:00:00,Room-3,Student_C,Fan,0.063
2024-01-19 15:00:00,Room-3,Student_C,Light,0.092
2024-01-19 15:00:00,Room-3,Student_C,Laptop,0.112
2024-01-19 15:00:00,Room-3,Student_C,Refrigerator,0.248
2024-01-19 15:00:00,Room-3,Student_C,Heater,2.005
2024-01-19 15:00:00,Room-4,Student_D,AC,1.781
2024-01-19 15:00:00,Room-4,Student_D,Fan,0.161
2024-01-19 15:00:00,Room-4,Student_D,Light,0.041
2024-01-19 15:00:00,Room-4,Student_D,Laptop,0.068
2024-01-19 15:00:00,Room-4,Student_D,Refrigerator,0.163
2024-01-19 15:00:00,Room-4,Student_D,Heater,6.72
2024-01-19 16:00:00,Room-1,Student_A,AC,1.866
2024-01-19 16:00:00,Room-1,Student_A,Fan,0.183
2024-01-19 16:00:00,Room-1,Student_A,Light,0.073
2024-01-19 16:00:00,Room-1,Student_A,Laptop,0.056
2024-01-19 16:00:00,Room-1,Student_A,Refrigerator,0.134
2024-01-19 16:00:00,Room-1,Student_A,Heater,1.901
2024-01-19 16:00:00,Room-2,Student_B,AC,1.359
2024-01-19 16:00:00,Room-2,Student_B,Fan,0.068
2024-01-19 16:00:00,Room-2,Student_B,Light,0.023
2024-01-19 16:00:00,Room-2,Student_B,Laptop,0.07
2024-01-19 16:00:00,Room-2,Student_B,Refrigerator,0.215
2024-01-19 16:00:00,Room-2,Student_B,Heater,1.904
2024-01-19 16:00:00,Room-3,Student_C,AC,1.238
2024-01-19 16:00:00,Room-3,Student_C,Fan,0.109
2024-01-19 16:00:00,Room-3,Student_C,Light,0.034
2024-01-19 16:00:00,Room-3,Student_C,Laptop,0.061
2024-01-19 16:00:00,Room-3,Student_C,Refrigerator,0.209
2024-01-19 16:00:00,Room-3,Student_C,Heater,1.697
2024-01-19 16:00:00,Room-4,Student_D,AC,1.781
2024-01-19 16:00:00,Room-4,Student_D,Fan,0.179
2024-01-19 16:00:00,Room-4,Student_D,Light,0.093
2024-01-19 16:00:00,Room-4,Student_D,Laptop,0.121
2024-01-19 16:00:00,Room-4,Student_D,Refrigerator,0.209
2024-01-19 16:00:00,Room-4,Student_D,Heater,1.841
2024-01-19 17:00:00,Room-1,Student_A,AC,1.655
2024-01-19 17:00:00,Room-1,Student_A,Fan,0.116
2024-01-19 17:00:00,Room-1,Student_A,Light,0.03
2024-01-19 17:00:00,Room-1,Student_A,Laptop,0.135
2024-01-19 17:00:00,Room-1,Student_A,Refrigerator,0.25
2024-01-19 17:00:00,Room-1,Student_A,Heater,1.637
2024-01-19 17:00:00,Room-2,Student_B,AC,1.311
2024-01-19 17:00:00,Room-2,Student_B,Fan,0.141
2024-01-19 17:00:00,Room-2,Student_B,Light,0.058
2024-01-19 17:00:00,Room-2,Student_B,Laptop,0.067
2024-01-19 17:00:00,Room-2,Student_B,Refrigerator,0.23
2024-01-19 17:00:00,Room-2,Student_B,Heater,2.47
2024-01-19 17:00:00,Room-3,Student_C,AC,1.576
2024-01-19 17:00:00,Room-3,Student_C,Fan,0.136
2024-01-19 17:00:00,Room-3,Student_C,Light,0.094
2024-01-19 17:00:00,Room-3,Student_C,Laptop,0.068
2024-01-19 17:00:00,Room-3,Student_C,Refrigerator,0.127
2024-01-19 17:00:00,Room-3,Student_C,Heater,1.946
2024-01-19 17:00:00,Room-4,Student_D,AC,1.667
2024-01-19 17:00:00,Room-4,Student_D,Fan,0.141
2024-01-19 17:00:00,Room-4,Student_D,Light,0.069
2024-01-19 17:00:00,Room-4,Student_D,Laptop,0.116
2024-01-19 17:00:00,Room-4,Student_D,Refrigerator,0.27
2024-01-19 17:00:00,Room-4,Student_D,Heater,2.464
2024-01-19 18:00:00,Room-1,Student_A,AC,1.965
2024-01-19 18:00:00,Room-1,Student_A,Fan,0.159
2024-01-19 18:00:00,Room-1,Student_A,Light,0.024
2024-01-19 18:00:00,Room-1,Student_A,Laptop,0.099
2024-01-19 18:00:00,Room-1,Student_A,Refrigerator,0.163
2024-01-19 18:00:00,Room-1,Student_A,Heater,2.05
2024-01-19 18:00:00,Room-2,Student_B,AC,1.27
2024-01-19 18:00:00,Room-2,Student_B,Fan,0.169
2024-01-19 18:00:00,Room-2,Student_B,Light,0.048
2024-01-19 18:00:00,Room-2,Student_B,Laptop,0.052
2024-01-19 18:00:00,Room-2,Student_B,Refrigerator,0.119
2024-01-19 18:00:00,Room-2,Student_B,Heater,2.27
2024-01-19 18:00:00,Room-3,Student_C,AC,1.707
2024-01-19 18:00:00,Room-3,Student_C,Fan,0.174
2024-01-19 18:00:00,Room-3,Student_C,Light,0.062
2024-01-19 18:00:00,Room-3,Student_C,Laptop,0.134
2024-01-19 18:00:00,Room-3,Student_C,Refrigerator,0.247
2024-01-19 18:00:00,Room-3,Student_C,Heater,1.406
2024-01-19 18:00:00,Room-4,Student_D,AC,1.207
2024-01-19 18:00:00,Room-4,Student_D,Fan,0.182
2024-01-19 18:00:00,Room-4,Student_D,Light,0.098
2024-01-19 18:00:00,Room-4,Student_D,Laptop,0.074
2024-01-19 18:00:00,Room-4,Student_D,Refrigerator,0.144
2024-01-19 18:00:00,Room-4,Student_D,Heater,2.271
2024-01-19 19:00:00,Room-1,Student_A,AC,1.958
2024-01-19 19:00:00,Room-1,Student_A,Fan,0.062
2024-01-19 19:00:00,Room-1,Student_A,Light,0.072
2024-01-19 19:00:00,Room-1,Student_A,Laptop,0.126
2024-01-19 19:00:00,Room-1,Student_A,Refrigerator,0.594
2024-01-19 19:00:00,Room-1,Student_A,Heater,2.453
2024-01-19 19:00:00,Room-2,Student_B,AC,1.327
2024-01-19 19:00:00,Room-2,Student_B,Fan,0.074
2024-01-19 19:00:00,Room-2,Student_B,Light,0.025
2024-01-19 19:00:00,Room-2,Student_B,Laptop,0.144
2024-01-19 19:00:00,Room-2,Student_B,Refrigerator,0.143
2024-01-19 19:00:00,Room-2,Student_B,Heater,1.716
2024-01-19 19:00:00,Room-3,Student_C,AC,1.735
2024-01-19 19:00:00,Room-3,Student_C,Fan,0.103
2024-01-19 19:00:00,Room-3,Student_C,Light,0.027
2024-01-19 19:00:00,Room-3,Student_C,Laptop,0.128
2024-01-19 19:00:00,Room-3,Student_C,Refrigerator,0.241
2024-01-19 19:00:00,Room-3,Student_C,Heater,1.991
2024-01-19 19:00:00,Room-4,Student_D,AC,1.344
2024-01-19 19:00:00,Room-4,Student_D,Fan,0.085
2024-01-19 19:00:00,Room-4,Student_D,Light,0.072
2024-01-19 19:00:00,Room-4,Student_D,Laptop,0.143
2024-01-19 19:00:00,Room-4,Student_D,Refrigerator,0.157
2024-01-19 19:00:00,Room-4,Student_D,Heater,1.299
2024-01-19 20:00:00,Room-1,Student_A,AC,1.614
2024-01-19 20:00:00,Room-1,Student_A,Fan,0.102
2024-01-19 20:00:00,Room-1,Student_A,Light,0.024
2024-01-19 20:00:00,Room-1,Student_A,Laptop,0.141
2024-01-19 20:00:00,Room-1,Student_A,Refrigerator,0.255
2024-01-19 20:00:00,Room-1,Student_A,Heater,2.352
2024-01-19 20:00:00,Room-2,Student_B,AC,1.572
2024-01-19 20:00:00,Room-2,Student_B,Fan,0.167
2024-01-19 20:00:00,Room-2,Student_B,Light,0.088
2024-01-19 20:00:00,Room-2,Student_B,Laptop,0.128
2024-01-19 20:00:00,Room-2,Student_B,Refrigerator,0.157
2024-01-19 20:00:00,Room-2,Student_B,Heater,1.675
2024-01-19 20:00:00,Room-3,Student_C,AC,1.636
2024-01-19 20:00:00,Room-3,Student_C,Fan,0.076
2024-01-19 20:00:00,Room-3,Student_C,Light,0.052
2024-01-19 20:00:00,Room-3,Student_C,Laptop,0.114
2024-01-19 20:00:00,Room-3,Student_C,Refrigerator,0.242
2024-01-19 20:00:00,Room-3,Student_C,Heater,2.258
2024-01-19 20:00:00,Room-4,Student_D,AC,1.578
2024-01-19 20:00:00,Room-4,Student_D,Fan,0.132
2024-01-19 20:00:00,Room-4,Student_D,Light,0.047
2024-01-19 20:00:00,Room-4,Student_D,Laptop,0.073
2024-01-19 20:00:00,Room-4,Student_D,Refrigerator,0.105
2024-01-19 20:00:00,Room-4,Student_D,Heater,1.594
2024-01-19 21:00:00,Room-1,Student_A,AC,1.434
2024-01-19 21:00:00,Room-1,Student_A,Fan,0.094
2024-01-19 21:00:00,Room-1,Student_A,Light,0.028
2024-01-19 21:00:00,Room-1,Student_A,Laptop,0.055
2024-01-19 21:00:00,Room-1,Student_A,Refrigerator,0.25
2024-01-19 21:00:00,Room-1,Student_A,Heater,3.104
2024-01-19 21:00:00,Room-2,Student_B,AC,1.872
2024-01-19 21:00:00,Room-2,Student_B,Fan,0.059
2024-01-19 21:00:00,Room-2,Student_B,Light,0.096
2024-01-19 21:00:00,Room-2,Student_B,Laptop,0.103
2024-01-19 21:00:00,Room-2,Student_B,Refrigerator,0.219
2024-01-19 21:00:00,Room-2,Student_B,Heater,4.993
2024-01-19 21:00:00,Room-3,Student_C,AC,1.523
2024-01-19 21:00:00,Room-3,Student_C,Fan,0.104
2024-01-19 21:00:00,Room-3,Student_C,Light,0.077
2024-01-19 21:00:00,Room-3,Student_C,Laptop,0.051
2024-01-19 21:00:00,Room-3,Student_C,Refrigerator,0.297
2024-01-19 21:00:00,Room-3,Student_C,Heater,2.547
2024-01-19 21:00:00,Room-4,Student_D,AC,1.484
2024-01-19 21:00:00,Room-4,Student_D,Fan,0.199
2024-01-19 21:00:00,Room-4,Student_D,Light,0.078
2024-01-19 21:00:00,Room-4,Student_D,Laptop,0.109
2024-01-19 21:00:00,Room-4,Student_D,Refrigerator,0.241
2024-01-19 21:00:00,Room-4,Student_D,Heater,4.008
2024-01-19 22:00:00,Room-1,Student_A,AC,2.543
2024-01-19 22:00:00,Room-1,Student_A,Fan,0.186
2024-01-19 22:00:00,Room-1,Student_A,Light,0.023
2024-01-19 22:00:00,Room-1,Student_A,Laptop,0.12
2024-01-19 22:00:00,Room-1,Student_A,Refrigerator,0.22
2024-01-19 22:00:00,Room-1,Student_A,Heater,3.396
2024-01-19 22:00:00,Room-2,Student_B,AC,2.392
2024-01-19 22:00:00,Room-2,Student_B,Fan,0.05
2024-01-19 22:00:00,Room-2,Student_B,Light,0.032
2024-01-19 22:00:00,Room-2,Student_B,Laptop,0.051
2024-01-19 22:00:00,Room-2,Student_B,Refrigerator,0.167
2024-01-19 22:00:00,Room-2,Student_B,Heater,3.824
2024-01-19 22:00:00,Room-3,Student_C,AC,2.3
2024-01-19 22:00:00,Room-3,Student_C,Fan,0.2
2024-01-19 22:00:00,Room-3,Student_C,Light,0.02
2024-01-19 22:00:00,Room-3,Student_C,Laptop,0.085
2024-01-19 22:00:00,Room-3,Student_C,Refrigerator,0.159
2024-01-19 22:00:00,Room-3,Student_C,Heater,3.57
2024-01-19 22:00:00,Room-4,Student_D,AC,3.239
2024-01-19 22:00:00,Room-4,Student_D,Fan,0.098
2024-01-19 22:00:00,Room-4,Student_D,Light,0.049
2024-01-19 22:00:00,Room-4,Student_D,Laptop,0.128
2024-01-19 22:00:00,Room-4,Student_D,Refrigerator,0.239
2024-01-19 22:00:00,Room-4,Student_D,Heater,3.169
2024-01-19 23:00:00,Room-1,Student_A,AC,2.76
2024-01-19 23:00:00,Room-1,Student_A,Fan,0.12
2024-01-19 23:00:00,Room-1,Student_A,Light,0.082
2024-01-19 23:00:00,Room-1,Student_A,Laptop,0.092
2024-01-19 23:00:00,Room-1,Student_A,Refrigerator,0.112
2024-01-19 23:00:00,Room-1,Student_A,Heater,2.135
2024-01-19 23:00:00,Room-2,Student_B,AC,3.043
2024-01-19 23:00:00,Room-2,Student_B,Fan,0.161
2024-01-19 23:00:00,Room-2,Student_B,Light,0.031
2024-01-19 23:00:00,Room-2,Student_B,Laptop,0.101
2024-01-19 23:00:00,Room-2,Student_B,Refrigerator,0.23
2024-01-19 23:00:00,Room-2,Student_B,Heater,3.547
2024-01-19 23:00:00,Room-3,Student_C,AC,2.91
2024-01-19 23:00:00,Room-3,Student_C,Fan,0.126
2024-01-19 23:00:00,Room-3,Student_C,Light,0.058
2024-01-19 23:00:00,Room-3,Student_C,Laptop,0.11
2024-01-19 23:00:00,Room-3,Student_C,Refrigerator,0.194
2024-01-19 23:00:00,Room-3,Student_C,Heater,3.406
2024-01-19 23:00:00,Room-4,Student_D,AC,3.142
2024-01-19 23:00:00,Room-4,Student_D,Fan,0.194
2024-01-19 23:00:00,Room-4,Student_D,Light,0.063
2024-01-19 23:00:00,Room-4,Student_D,Laptop,0.142
2024-01-19 23:00:00,Room-4,Student_D,Refrigerator,0.129
2024-01-19 23:00:00,Room-4,Student_D,Heater,3.964
2024-01-20 00:00:00,Room-1,Student_A,AC,1.89
2024-01-20 00:00:00,Room-1,Student_A,Fan,0.058
2024-01-20 00:00:00,Room-1,Student_A,Light,0.03
2024-01-20 00:00:00,Room-1,Student_A,Laptop,0.116
2024-01-20 00:00:00,Room-1,Student_A,Refrigerator,0.115
2024-01-20 00:00:00,Room-1,Student_A,Heater,1.153
2024-01-20 00:00:00,Room-2,Student_B,AC,1.638
2024-01-20 00:00:00,Room-2,Student_B,Fan,0.054
2024-01-20 00:00:00,Room-2,Student_B,Light,0.023
2024-01-20 00:00:00,Room-2,Student_B,Laptop,0.082
2024-01-20 00:00:00,Room-2,Student_B,Refrigerator,0.168
2024-01-20 00:00:00,Room-2,Student_B,Heater,1.879
2024-01-20 00:00:00,Room-3,Student_C,AC,1.854
2024-01-20 00:00:00,Room-3,Student_C,Fan,0.046
2024-01-20 00:00:00,Room-3,Student_C,Light,0.024
2024-01-20 00:00:00,Room-3,Student_C,Laptop,0.125
2024-01-20 00:00:00,Room-3,Student_C,Refrigerator,0.13
2024-01-20 00:00:00,Room-3,Student_C,Heater,1.691
2024-01-20 00:00:00,Room-4,Student_D,AC,1.775
2024-01-20 00:00:00,Room-4,Student_D,Fan,0.017
2024-01-20 00:00:00,Room-4,Student_D,Light,0.018
2024-01-20 00:00:00,Room-4,Student_D,Laptop,0.122
2024-01-20 00:00:00,Room-4,Student_D,Refrigerator,0.1
2024-01-20 00:00:00,Room-4,Student_D,Heater,2.151
2024-01-20 01:00:00,Room-1,Student_A,AC,1.592
2024-01-20 01:00:00,Room-1,Student_A,Fan,0.049
2024-01-20 01:00:00,Room-1,Student_A,Light,0.009
2024-01-20 01:00:00,Room-1,Student_A,Laptop,0.127
2024-01-20 01:00:00,Room-1,Student_A,Refrigerator,0.714
2024-01-20 01:00:00,Room-1,Student_A,Heater,2.398
2024-01-20 01:00:00,Room-2,Student_B,AC,1.696
2024-01-20 01:00:00,Room-2,Student_B,Fan,0.04
2024-01-20 01:00:00,Room-2,Student_B,Light,0.021
2024-01-20 01:00:00,Room-2,Student_B,Laptop,0.108
2024-01-20 01:00:00,Room-2,Student_B,Refrigerator,0.283
2024-01-20 01:00:00,Room-2,Student_B,Heater,2.049
2024-01-20 01:00:00,Room-3,Student_C,AC,1.26
2024-01-20 01:00:00,Room-3,Student_C,Fan,0.026
2024-01-20 01:00:00,Room-3,Student_C,Light,0.025
2024-01-20 01:00:00,Room-3,Student_C,Laptop,0.095
2024-01-20 01:00:00,Room-3,Student_C,Refrigerator,0.283
2024-01-20 01:00:00,Room-3,Student_C,Heater,1.364
2024-01-20 01:00:00,Room-4,Student_D,AC,1.976
2024-01-20 01:00:00,Room-4,Student_D,Fan,0.044
2024-01-20 01:00:00,Room-4,Student_D,Light,0.011
2024-01-20 01:00:00,Room-4,Student_D,Laptop,0.145
2024-01-20 01:00:00,Room-4,Student_D,Refrigerator,0.138
2024-01-20 01:00:00,Room-4,Student_D,Heater,1.884
2024-01-20 02:00:00,Room-1,Student_A,AC,1.434
2024-01-20 02:00:00,Room-1,Student_A,Fan,0.056
2024-01-20 02:00:00,Room-1,Student_A,Light,0.016
2024-01-20 02:00:00,Room-1,Student_A,Laptop,0.116
2024-01-20 02:00:00,Room-1,Student_A,Refrigerator,0.183
2024-01-20 02:00:00,Room-1,Student_A,Heater,1.353
2024-01-20 02:00:00,Room-2,Student_B,AC,1.749
2024-01-20 02:00:00,Room-2,Student_B,Fan,0.05
2024-01-20 02:00:00,Room-2,Student_B,Light,0.073
2024-01-20 02:00:00,Room-2,Student_B,Laptop,0.098
2024-01-20 02:00:00,Room-2,Student_B,Refrigerator,0.226
2024-01-20 02:00:00,Room-2,Student_B,Heater,1.967
2024-01-20 02:00:00,Room-3,Student_C,AC,1.653
2024-01-20 02:00:00,Room-3,Student_C,Fan,0.059
2024-01-20 02:00:00,Room-3,Student_C,Light,0.02
2024-01-20 02:00:00,Room-3,Student_C,Laptop,0.087
2024-01-20 02:00:00,Room-3,Student_C,Refrigerator,0.259
2024-01-20 02:00:00,Room-3,Student_C,Heater,2.44
2024-01-20 02:00:00,Room-4,Student_D,AC,1.796
2024-01-20 02:00:00,Room-4,Student_D,Fan,0.037
2024-01-20 02:00:00,Room-4,Student_D,Light,0.013
2024-01-20 02:00:00,Room-4,Student_D,Laptop,0.102
2024-01-20 02:00:00,Room-4,Student_D,Refrigerator,0.259
2024-01-20 02:00:00,Room-4,Student_D,Heater,1.083
2024-01-20 03:00:00,Room-1,Student_A,AC,1.745
2024-01-20 03:00:00,Room-1,Student_A,Fan,0.057
2024-01-20 03:00:00,Room-1,Student_A,Light,0.019
2024-01-20 03:00:00,Room-1,Student_A,Laptop,0.088
2024-01-20 03:00:00,Room-1,Student_A,Refrigerator,0.245
2024-01-20 03:00:00,Room-1,Student_A,Heater,2.071
2024-01-20 03:00:00,Room-2,Student_B,AC,1.782
2024-01-20 03:00:00,Room-2,Student_B,Fan,0.022
2024-01-20 03:00:00,Room-2,Student_B,Light,0.027
2024-01-20 03:00:00,Room-2,Student_B,Laptop,0.13
2024-01-20 03:00:00,Room-2,Student_B,Refrigerator,0.194
2024-01-20 03:00:00,Room-2,Student_B,Heater,1.879
2024-01-20 03:00:00,Room-3,Student_C,AC,1.427
2024-01-20 03:00:00,Room-3,Student_C,Fan,0.034
2024-01-20 03:00:00,Room-3,Student_C,Light,0.017
2024-01-20 03:00:00,Room-3,Student_C,Laptop,0.072
2024-01-20 03:00:00,Room-3,Student_C,Refrigerator,0.244
2024-01-20 03:00:00,Room-3,Student_C,Heater,2.184
2024-01-20 03:00:00,Room-4,Student_D,AC,1.937
2024-01-20 03:00:00,Room-4,Student_D,Fan,0.029
2024-01-20 03:00:00,Room-4,Student_D,Light,0.032
2024-01-20 03:00:00,Room-4,Student_D,Laptop,0.137
2024-01-20 03:00:00,Room-4,Student_D,Refrigerator,0.183
2024-01-20 03:00:00,Room-4,Student_D,Heater,2.272
2024-01-20 04:00:00,Room-1,Student_A,AC,1.914
2024-01-20 04:00:00,Room-1,Student_A,Fan,0.039
2024-01-20 04:00:00,Room-1,Student_A,Light,0.012
2024-01-20 04:00:00,Room-1,Student_A,Laptop,0.095
2024-01-20 04:00:00,Room-1,Student_A,Refrigerator,0.198
2024-01-20 04:00:00,Room-1,Student_A,Heater,1.625
2024-01-20 04:00:00,Room-2,Student_B,AC,1.54
2024-01-20 04:00:00,Room-2,Student_B,Fan,0.054
2024-01-20 04:00:00,Room-2,Student_B,Light,0.02
2024-01-20 04:00:00,Room-2,Student_B,Laptop,0.122
2024-01-20 04:00:00,Room-2,Student_B,Refrigerator,0.107
2024-01-20 04:00:00,Room-2,Student_B,Heater,1.193
2024-01-20 04:00:00,Room-3,Student_C,AC,1.266
2024-01-20 04:00:00,Room-3,Student_C,Fan,0.018
2024-01-20 04:00:00,Room-3,Student_C,Light,0.022
2024-01-20 04:00:00,Room-3,Student_C,Laptop,0.087
2024-01-20 04:00:00,Room-3,Student_C,Refrigerator,0.188
2024-01-20 04:00:00,Room-3,Student_C,Heater,2.391
2024-01-20 04:00:00,Room-4,Student_D,AC,1.919
2024-01-20 04:00:00,Room-4,Student_D,Fan,0.058
2024-01-20 04:00:00,Room-4,Student_D,Light,0.026
2024-01-20 04:00:00,Room-4,Student_D,Laptop,0.145
2024-01-20 04:00:00,Room-4,Student_D,Refrigerator,0.254
2024-01-20 04:00:00,Room-4,Student_D,Heater,1.349
2024-01-20 05:00:00,Room-1,Student_A,AC,1.601
2024-01-20 05:00:00,Room-1,Student_A,Fan,0.053
2024-01-20 05:00:00,Room-1,Student_A,Light,0.016
2024-01-20 05:00:00,Room-1,Student_A,Laptop,0.085
2024-01-20 05:00:00,Room-1,Student_A,Refrigerator,0.142
2024-01-20 05:00:00,Room-1,Student_A,Heater,1.961
2024-01-20 05:00:00,Room-2,Student_B,AC,1.607
2024-01-20 05:00:00,Room-2,Student_B,Fan,0.022
2024-01-20 05:00:00,Room-2,Student_B,Light,0.029
2024-01-20 05:00:00,Room-2,Student_B,Laptop,0.079
2024-01-20 05:00:00,Room-2,Student_B,Refrigerator,0.255
2024-01-20 05:00:00,Room-2,Student_B,Heater,1.945
2024-01-20 05:00:00,Room-3,Student_C,AC,1.968
